ID,Lemma,Complement,Precision,URL
26302,Aviation,,,http://hls-dhs-dss.ch/fr/articles/026302/2018-01-23/
9643,Avocats,,,http://hls-dhs-dss.ch/fr/articles/009643/2011-12-21/
27663,Avoine,,,http://hls-dhs-dss.ch/fr/articles/027663/2007-11-20/
7977,Avortement,,,http://hls-dhs-dss.ch/fr/articles/007977/2011-10-13/
27047,Avouerie,,,http://hls-dhs-dss.ch/fr/articles/027047/2014-11-26/
10244,Avoyer,,,http://hls-dhs-dss.ch/fr/articles/010244/2012-11-21/
24661,Azilien,,,http://hls-dhs-dss.ch/fr/articles/024661/2026-03-25/
7969,Aéroports,,,http://hls-dhs-dss.ch/fr/articles/007969/2005-12-08/
7957,Bacs,,,http://hls-dhs-dss.ch/fr/articles/007957/2015-03-05/
17236,Baden,articles de,,http://hls-dhs-dss.ch/fr/articles/017236/2011-10-06/
17202,Baden,paix de,,http://hls-dhs-dss.ch/fr/articles/017202/2001-12-20/
36482,Baden,paix de,,http://hls-dhs-dss.ch/fr/articles/036482/2002-01-17/
24759,Badener Tagblatt,,,http://hls-dhs-dss.ch/fr/articles/024759/2010-04-01/
42866,Bail à cheptel,,,http://hls-dhs-dss.ch/fr/articles/042866/2013-02-25/
44866,Bail à loyer,,,http://hls-dhs-dss.ch/fr/articles/044866/2009-11-10/
26435,Bailli,,,http://hls-dhs-dss.ch/fr/articles/026435/2008-11-13/
26441,Bailli impérial,,,http://hls-dhs-dss.ch/fr/articles/026441/2011-12-23/
26415,Bailliages,,,http://hls-dhs-dss.ch/fr/articles/026415/2014-11-04/
9817,Bailliages communs,,,http://hls-dhs-dss.ch/fr/articles/009817/2021-09-21/
16308,Bains,,,http://hls-dhs-dss.ch/fr/articles/016308/2017-05-04/
26217,Balance commerciale,,,http://hls-dhs-dss.ch/fr/articles/026217/2014-10-29/
13838,Balance des paiements,,,http://hls-dhs-dss.ch/fr/articles/013838/2014-01-31/
11898,Ballet,,,http://hls-dhs-dss.ch/fr/articles/011898/2008-12-15/
41851,Bally,,,http://hls-dhs-dss.ch/fr/articles/041851/2002-01-12/
42040,Balzers und Leybold,,,http://hls-dhs-dss.ch/fr/articles/042040/2002-11-28/
30197,Ban,,,http://hls-dhs-dss.ch/fr/articles/030197/2016-07-28/
40808,Ban de l'Empire,,,http://hls-dhs-dss.ch/fr/articles/040808/2011-11-08/
13697,Ban et juridiction,,,http://hls-dhs-dss.ch/fr/articles/013697/2014-01-07/
13731,Banalités,,,http://hls-dhs-dss.ch/fr/articles/013731/2008-02-12/
11015,Bande dessinée,,,http://hls-dhs-dss.ch/fr/articles/011015/2010-04-01/
8612,Banneret,,,http://hls-dhs-dss.ch/fr/articles/008612/2004-09-08/
27301,Bannissement,,,http://hls-dhs-dss.ch/fr/articles/027301/2008-11-11/
41786,Banque Julius Bär,,,http://hls-dhs-dss.ch/fr/articles/041786/2002-11-28/
41661,Banque Leu,,,http://hls-dhs-dss.ch/fr/articles/041661/2022-11-03/
